,unique_id_v,PHUMCODE_v,VILLAGE_v,unique_id_c,COMM_CODE_c,COMM_NAME_c,unique_id_d,DIST_CODE_d,DIST_NAME_d,unique_id_p,PROV_CODE_p,PROV_NAME_p,VillGis,Province,District,Commune,Village,v_name_match,p_name_match,d_name_match,c_name_match
168,168,1030107,Kantuot,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030107,Banteay Meanchey,Phnum Srok,Nam Tau,Kantuot,True,True,True,True
169,169,1030108,Nam Tau,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030108,Banteay Meanchey,Phnum Srok,Nam Tau,Nam Tau,True,True,True,True
170,170,1030109,Pongro,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030109,Banteay Meanchey,Phnum Srok,Nam Tau,Pongro,True,True,True,True
171,171,1030110,Samraong,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030110,Banteay Meanchey,Phnum Srok,Nam Tau,Samraong,True,True,True,True
173,173,1030112,Thnong Khang Tboung,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030112,Banteay Meanchey,Phnum Srok,Nam Tau,Thnong Khang Tboung,True,True,True,True
174,174,1030113,Thnong Khang Cheung,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030113,Banteay Meanchey,Phnum Srok,Nam Tau,Thnong Khang Cheung,True,True,True,True
176,176,1030115,Ta Kong,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030115,Banteay Meanchey,Phnum Srok,Nam Tau,Ta Kong,True,True,True,True
177,177,1030116,Yeang Otdam,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030116,Banteay Meanchey,Phnum Srok,Nam Tau,Yeang Otdam,True,True,True,True
178,178,1030117,Ampel Kaong,51.0,010301,Nam Tau,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030117,Banteay Meanchey,Phnum Srok,Nam Tau,Ampel Kaong,True,True,True,True
180,180,1030201,Paoy Snuol,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030201,Banteay Meanchey,Phnum Srok,Poy Char,Paoy Snuol,True,True,True,False
181,181,1030202,Paoy Char,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030202,Banteay Meanchey,Phnum Srok,Poy Char,Paoy Char,True,True,True,False
182,182,1030203,Trapeang Thma Tboung,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030203,Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Tboung,True,True,True,False
183,183,1030204,Trapeang Thma Cheung,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030204,Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Cheung,True,True,True,False
184,184,1030205,Trapeang Thma Kandal,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030205,Banteay Meanchey,Phnum Srok,Poy Char,Trapeang Thma Kandal,True,True,True,False
185,185,1030206,Paoy Ta Ong,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030206,Banteay Meanchey,Phnum Srok,Poy Char,Paoy Ta Ong,True,True,True,False
186,186,1030207,Sambuor,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030207,Banteay Meanchey,Phnum Srok,Poy Char,Sambuor,True,True,True,False
187,187,1030208,Pongro,59.0,010302,Paoy Char,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030208,Banteay Meanchey,Phnum Srok,Poy Char,Pongro,True,True,True,False
196,196,1030301,Ta Vong,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030301,Banteay Meanchey,Phnum Srok,Ponley,Ta Vong,True,True,True,True
197,197,1030302,Ponley,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030302,Banteay Meanchey,Phnum Srok,Ponley,Ponley,True,True,True,True
198,198,1030303,Svay Sa,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030303,Banteay Meanchey,Phnum Srok,Ponley,Svay Sa,True,True,True,True
199,199,1030304,Svay Khmau,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030304,Banteay Meanchey,Phnum Srok,Ponley,Svay Khmau,True,True,True,True
200,200,1030305,Kouk Ta Sokh,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030305,Banteay Meanchey,Phnum Srok,Ponley,Kouk Ta Sokh,True,True,True,True
201,201,1030306,Pou Roam Bon,66.0,010303,Ponley,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030306,Banteay Meanchey,Phnum Srok,Ponley,Pou Roam Bon,True,True,True,True
203,203,1030401,Rouk,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030401,Banteay Meanchey,Phnum Srok,Spean Sraeng,Rouk,True,True,True,True
204,204,1030402,Mukh Chhneang,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030402,Banteay Meanchey,Phnum Srok,Spean Sraeng,Mukh Chhneang,True,True,True,True
205,205,1030403,Spean,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030403,Banteay Meanchey,Phnum Srok,Spean Sraeng,Spean,True,True,True,True
206,206,1030404,Kouk Char,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030404,Banteay Meanchey,Phnum Srok,Spean Sraeng,Kouk Char,True,True,True,True
208,208,1030406,Pongro,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030406,Banteay Meanchey,Phnum Srok,Spean Sraeng,Pongro,True,True,True,True
209,209,1030501,Moat Srah,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030501,Banteay Meanchey,Phnum Srok,Srah Chik,Moat Srah,True,True,True,True
210,210,1030502,Srah Chhuk Khang Lech,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030502,Banteay Meanchey,Phnum Srok,Srah Chik,Srah Chhuk Khang Lech,True,True,True,True
211,211,1030503,Srah Chik,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030503,Banteay Meanchey,Phnum Srok,Srah Chik,Srah Chik,True,True,True,True
212,212,1030504,Kouk Kraol,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030504,Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Kraol,True,True,True,True
213,213,1030505,Kouk Rumchek,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030505,Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Rumchek,True,True,True,True
214,214,1030506,Kouk Ta Reach,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030506,Banteay Meanchey,Phnum Srok,Srah Chik,Kouk Ta Reach,True,True,True,True
215,215,1030507,Kandal Khang Lech,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030507,Banteay Meanchey,Phnum Srok,Srah Chik,Kandal Khang Lech,True,True,True,True
218,218,1030601,Phnum Dei,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030601,Banteay Meanchey,Phnum Srok,Phnum Dei,Phnum Dei,True,True,True,True
219,219,1030602,Ponley,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030602,Banteay Meanchey,Phnum Srok,Phnum Dei,Ponley,True,True,True,True
220,220,1030603,Kouk Seh,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030603,Banteay Meanchey,Phnum Srok,Phnum Dei,Kouk Seh,True,True,True,True
221,221,1030604,Thnal Dach,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030604,Banteay Meanchey,Phnum Srok,Phnum Dei,Thnal Dach,True,True,True,True
222,222,1030605,Bos Sbov,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030605,Banteay Meanchey,Phnum Srok,Phnum Dei,Bos Sbov,True,True,True,True
223,223,1030606,Trapeang Prei,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030606,Banteay Meanchey,Phnum Srok,Phnum Dei,Trapeang Prei,True,True,True,True
224,224,1030607,Kamping Puoy,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030607,Banteay Meanchey,Phnum Srok,Phnum Dei,Kamping Puoy,True,True,True,True
226,226,1030609,Trang,117.0,010305,Srah Chik,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1030609,Banteay Meanchey,Phnum Srok,Phnum Dei,Trang,True,True,True,False
228,228,1040101,Samraong Touch,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040101,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Samraong Touch,True,True,True,False
230,230,1040103,Thma Koul,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040103,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Thma Koul,True,True,True,False
231,231,1040104,Proput,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040104,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Proput,True,True,True,False
232,232,1040105,Bantoat Baoh,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040105,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Bantoat Baoh,True,True,True,False
233,233,1040106,Kouk Treas,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040106,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Kouk Treas,True,True,True,False
234,234,1040107,Chhnuor,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040107,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Chhnuor,True,True,True,False
238,238,1040111,Rumpeak,174.0,010401,Chhnuor Mean Chey,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040111,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Rumpeak,True,True,True,False
239,239,1040112,Kouk Trach,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040112,Banteay Meanchey,Preah Netr Preah,Chnuor Mean Chey,Kouk Trach,True,True,True,False
240,240,1040201,Chob,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040201,Banteay Meanchey,Preah Netr Preah,Chob Veari,Chob,True,True,True,True
241,241,1040202,Roul Chruk,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040202,Banteay Meanchey,Preah Netr Preah,Chob Veari,Roul Chruk,True,True,True,True
242,242,1040203,Prasat,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040203,Banteay Meanchey,Preah Netr Preah,Chob Veari,Prasat,True,True,True,True
243,243,1040204,Krasang Thmei,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040204,Banteay Meanchey,Preah Netr Preah,Chob Veari,Krasang Thmei,True,True,True,True
244,244,1040205,Pradak,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040205,Banteay Meanchey,Preah Netr Preah,Chob Veari,Pradak,True,True,True,True
245,245,1040206,Chroab Thmei,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040206,Banteay Meanchey,Preah Netr Preah,Chob Veari,Chroab Thmei,True,True,True,True
246,246,1040207,Chroab Chas,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040207,Banteay Meanchey,Preah Netr Preah,Chob Veari,Chroab Chas,True,True,True,True
247,247,1040208,Kak,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040208,Banteay Meanchey,Preah Netr Preah,Chob Veari,Kak,True,True,True,True
248,248,1040209,Kouk Lun,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040209,Banteay Meanchey,Preah Netr Preah,Chob Veari,Kouk Lun,True,True,True,True
249,249,1040210,Phnum Chonhcheang,146.0,010402,Chob Veari,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040210,Banteay Meanchey,Preah Netr Preah,Chob Veari,Phnum Chonhcheang,True,True,True,True
250,250,1040211,Chakkrei,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040211,Banteay Meanchey,Preah Netr Preah,Chob Veari,Chakkrei,True,True,True,False
252,252,1040302,Phnum Lieb Lech,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040302,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Phnum Lieb Lech,True,True,True,True
253,253,1040303,Troyoung,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040303,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Troyoung,True,True,True,True
254,254,1040304,Tro Louk Cheung,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040304,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Cheung,True,True,True,True
255,255,1040305,Tro Louk Lech,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040305,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Lech,True,True,True,True
256,256,1040306,Tro Louk Tboung,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040306,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tro Louk Tboung,True,True,True,True
257,257,1040307,Laote,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040307,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Laote,True,True,True,True
258,258,1040308,Rumduol,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040308,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Rumduol,True,True,True,True
259,259,1040309,Pring Chu,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040309,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Pring Chu,True,True,True,True
260,260,1040310,Kantrab,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040310,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kantrab,True,True,True,True
261,261,1040311,Tnaot,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040311,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Tnaot,True,True,True,True
262,262,1040312,Anlong Sar,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040312,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Anlong Sar,True,True,True,True
263,263,1040313,Kandaol,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040313,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kandaol,True,True,True,True
264,264,1040314,Kambaor,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040314,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kambaor,True,True,True,True
265,265,1040315,Kabau,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040315,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kabau,True,True,True,True
266,266,1040316,Kampong Krasang,180.0,010403,Phnum Lieb,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040316,Banteay Meanchey,Preah Netr Preah,Phnum Lieb,Kampong Krasang,True,True,True,True
267,267,1040401,Char,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040401,Banteay Meanchey,Preah Netr Preah,Prasat,Char,True,True,True,True
268,268,1040402,Bat Trang,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040402,Banteay Meanchey,Preah Netr Preah,Prasat,Bat Trang,True,True,True,True
269,269,1040403,Sampov Lun,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040403,Banteay Meanchey,Preah Netr Preah,Prasat,Sampov Lun,True,True,True,True
270,270,1040404,Phlov Leav,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040404,Banteay Meanchey,Preah Netr Preah,Prasat,Phlov Leav,True,True,True,True
271,271,1040405,Ta Am,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040405,Banteay Meanchey,Preah Netr Preah,Prasat,Ta Am,True,True,True,True
272,272,1040406,Ampil,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040406,Banteay Meanchey,Preah Netr Preah,Prasat,Ampil,True,True,True,True
273,273,1040407,Kandal,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040407,Banteay Meanchey,Preah Netr Preah,Prasat,Kandal,True,True,True,True
274,274,1040408,Thmei,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040408,Banteay Meanchey,Preah Netr Preah,Prasat,Thmei,True,True,True,True
275,275,1040409,Ovmal,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040409,Banteay Meanchey,Preah Netr Preah,Prasat,Ovmal,True,True,True,True
276,276,1040410,Tonloab,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040410,Banteay Meanchey,Preah Netr Preah,Prasat,Tonloab,True,True,True,True
277,277,1040411,Kien Banteay,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040411,Banteay Meanchey,Preah Netr Preah,Prasat,Kien Banteay,True,True,True,True
278,278,1040412,Prasat,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040412,Banteay Meanchey,Preah Netr Preah,Prasat,Prasat,True,True,True,True
279,279,1040413,Anlong Sar,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040413,Banteay Meanchey,Preah Netr Preah,Prasat,Anlong Sar,True,True,True,True
280,280,1040414,Kampream,225.0,010404,Prasat,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040414,Banteay Meanchey,Preah Netr Preah,Prasat,Kampream,True,True,True,True
281,281,1040501,Paoy Kdoeang,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040501,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Paoy Kdoeang,True,True,True,False
283,283,1040503,Kandal,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040503,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Kandal,True,True,True,True
284,284,1040504,Post Chas,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040504,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Post Chas,True,True,True,True
285,285,1040505,Paoy Samraong,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040505,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Paoy Samraong,True,True,True,True
286,286,1040506,Paoy Pring,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040506,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Paoy Pring,True,True,True,True
290,290,1040510,Kouk Srok,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040510,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Kouk Srok,True,True,True,True
291,291,1040511,Sramaoch,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040511,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Sramaoch,True,True,True,True
292,292,1040512,Peam Sreh,191.0,010405,Preah Netr Preah,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040512,Banteay Meanchey,Preah Netr Preah,Preah Netr Preah,Peam Sreh,True,True,True,True
295,295,1040601,Rohal,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040601,Banteay Meanchey,Preah Netr Preah,Rohal,Rohal,True,True,True,True
296,296,1040602,Sala Chheh,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040602,Banteay Meanchey,Preah Netr Preah,Rohal,Sala Chheh,True,True,True,True
297,297,1040603,Chak,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040603,Banteay Meanchey,Preah Netr Preah,Rohal,Chak,True,True,True,True
298,298,1040604,Tep Kaosa,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040604,Banteay Meanchey,Preah Netr Preah,Rohal,Tep Kaosa,True,True,True,True
299,299,1040605,Snay,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040605,Banteay Meanchey,Preah Netr Preah,Rohal,Snay,True,True,True,True
300,300,1040606,Anlong Thmei,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040606,Banteay Meanchey,Preah Netr Preah,Rohal,Anlong Thmei,True,True,True,True
301,301,1040607,Popel,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040607,Banteay Meanchey,Preah Netr Preah,Rohal,Popel,True,True,True,True
302,302,1040608,Paoy Svay,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040608,Banteay Meanchey,Preah Netr Preah,Rohal,Paoy Svay,True,True,True,True
304,304,1040610,Prey Moan,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040610,Banteay Meanchey,Preah Netr Preah,Rohal,Prey Moan,True,True,True,True
305,305,1040611,Stueng Kambot,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040611,Banteay Meanchey,Preah Netr Preah,Rohal,Stueng Kambot,True,True,True,True
306,306,1040701,Bantoat Baoh,136.0,010407,Tean Kam,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040701,Banteay Meanchey,Preah Netr Preah,Tean Kam,Bantoat Baoh,True,True,True,True
307,307,1040702,Tean Kam Lech,136.0,010407,Tean Kam,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040702,Banteay Meanchey,Preah Netr Preah,Tean Kam,Tean Kam Lech,True,True,True,True
308,308,1040703,Tean Kam Cheung,136.0,010407,Tean Kam,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040703,Banteay Meanchey,Preah Netr Preah,Tean Kam,Tean Kam Cheung,True,True,True,True
309,309,1040704,Tean Kam Tboung,136.0,010407,Tean Kam,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040704,Banteay Meanchey,Preah Netr Preah,Tean Kam,Tean Kam Tboung,True,True,True,True
310,310,1040705,Ou,136.0,010407,Tean Kam,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040705,Banteay Meanchey,Preah Netr Preah,Tean Kam,Ou,True,True,True,True
311,311,1040706,Ta Un,162.0,010406,Rohal,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040706,Banteay Meanchey,Preah Netr Preah,Tean Kam,Ta Un,True,True,True,False
312,312,1040801,Smach,119.0,010304,Spean Sraeng,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1040801,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Smach,True,True,False,False
313,313,1040802,Paoy Char,102.0,010306,Phnum Dei,1.0,0103,Phnum Srok,0.0,01,Banteay Meanchey,1040802,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Paoy Char,True,True,False,False
315,315,1040804,Kouk kei,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040804,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Kouk kei,True,True,True,True
316,316,1040805,Tonloab,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040805,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Tonloab,True,True,True,True
317,317,1040806,Kouk Tiem,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040806,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Kouk Tiem,True,True,True,True
318,318,1040807,Char Leu,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040807,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Char Leu,True,True,True,True
319,319,1040808,Kantuot,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040808,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Kantuot,True,True,True,True
320,320,1040809,Thmei,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040809,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Thmei,True,True,True,True
321,321,1040810,Kandal,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040810,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Kandal,True,True,True,True
322,322,1040811,Tuek Chour,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040811,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Tuek Chour,True,True,True,True
323,323,1040812,Ta Siev,172.0,010408,Tuek Chour,2.0,0104,Preah Netr Preah,0.0,01,Banteay Meanchey,1040812,Banteay Meanchey,Preah Netr Preah,Tuek Chour,Ta Siev,True,True,True,True
